,groups,target,when,super_hero_group,tracking,place,tracking_times,crystal_type,unnamed_7,human_behavior_report,human_measure,crystal_weight,expected_factor_x,previous_factor_x,first_factor_x,expected_final_factor_x,final_factor_x,previous_adamantium,unnamed_17,etherium_before_start,expected_start,start_process,start_subprocess1,start_critical_subprocess1,predicted_process_end,process_end,subprocess1_end,reported_on_tower,opened,chemical_x,raw_kryptonite,argon,pure_seastone,crystal_supergroup,cycle
56,4,74.89051095,20/04/2020,D,74521,2,1,group 4,13,4,620,334.5108,1610,1600.599976,1585.300049,1578.0,1577.0,0.277,1585.300049,,20/04/2020 14:43,20/04/2020 14:45,20/04/2020 14:50,,20/04/2020 15:11,20/04/2020 15:09,20/04/2020 15:07,20/04/2020 15:18,20/04/2020 15:39,17.15,,0.0,410.06,0,1ª
57,4,76.20437956,20/04/2020,D,571571,2,1,group 4,18,1,1000,326.8273,1642,1636.5,1609.900024,1585.0,1590.400024,0.29,1609.900024,,20/04/2020 15:21,20/04/2020 15:25,20/04/2020 15:30,,20/04/2020 15:56,20/04/2020 16:03,20/04/2020 15:55,20/04/2020 16:09,20/04/2020 16:26,24.95,1839.0,0.0,508.03,0,1ª
58,4,77.51824818,20/04/2020,D,74541,2,1,group 4,9,3,590,320.0839,1613,1584.5,1573.699951,1587.0,1586.099976,0.25,1573.699951,,20/04/2020 17:19,20/04/2020 17:18,20/04/2020 17:23,20/04/2020 17:38,20/04/2020 17:45,20/04/2020 17:48,20/04/2020 17:48,20/04/2020 18:12,20/04/2020 18:45,24.43333333,,301.5665283,732.25,0,1ª
59,4,78.83211679,20/04/2020,D,74551,2,1,group 4,18,3,720,343.3841,1626,1605.5,1596.5,1581.0,1591.0,0.243,1596.5,,20/04/2020 18:41,20/04/2020 18:39,20/04/2020 18:45,,20/04/2020 19:43,20/04/2020 19:04,20/04/2020 19:01,20/04/2020 19:48,20/04/2020 20:24,16.71666667,,0.0,497.93,0,1ª
60,4,80.1459854,20/04/2020,B,74561,2,1,group 4,9,4,800,306.4405,1610,1599.0,1592.800049,1580.0,1579.199951,0.294,1592.800049,,20/04/2020 20:40,20/04/2020 20:36,20/04/2020 20:41,,20/04/2020 21:24,20/04/2020 21:16,20/04/2020 21:16,20/04/2020 21:27,20/04/2020 22:08,35.15,,111.9579544,552.47,0,1ª
61,4,81.45985401,20/04/2020,B,74571,2,1,group 4,17,2,420,356.541,1642,1581.800049,1602.699951,1584.0,1592.0,0.228,1602.699951,,20/04/2020 21:45,20/04/2020 21:48,20/04/2020 21:51,,20/04/2020 22:25,20/04/2020 22:21,20/04/2020 22:17,20/04/2020 22:27,20/04/2020 22:59,26.48333333,,451.846283,956.47,0,1ª
62,4,82.77372263,20/04/2020,B,74581,2,1,group 4,11,1,610,340.0436,1636,1606.900024,1576.0,1581.0,1589.5,0.085,1576.0,1.65699995,20/04/2020 23:09,20/04/2020 23:09,20/04/2020 23:12,20/04/2020 23:34,20/04/2020 23:48,20/04/2020 23:46,20/04/2020 23:46,20/04/2020 23:55,20/04/2020 23:59,33.95,1130.0,451.5514221,420.16,0,1ª
63,4,84.08759124,21/04/2020,B,571631,2,1,group 4,13,3,630,337.212,1626,1642.0,1609.5,1591.0,1596.0,0.059,1609.5,,21/04/2020 02:00,21/04/2020 02:01,21/04/2020 02:06,21/04/2020 02:08,21/04/2020 03:01,21/04/2020 03:02,21/04/2020 02:59,21/04/2020 03:11,21/04/2020 03:19,53.73333333,4584.0,463.1646423,546.41,0,1ª
64,4,85.40145985,21/04/2020,B,74591,2,1,group 4,11,2,560,324.0708,1629,1590.699951,1564.099976,1588.0,1591.599976,0.201,1564.099976,,21/04/2020 03:24,21/04/2020 03:24,21/04/2020 03:26,,21/04/2020 04:13,21/04/2020 04:05,21/04/2020 04:05,21/04/2020 04:28,21/04/2020 04:58,38.73333333,782.0,585.1786499,1061.51,0,1ª
65,4,86.71532847,21/04/2020,B,571651,2,1,group 33,13,4,670,333.61,1620,1640.300049,1614.199951,1589.0,1596.400024,0.078,1614.199951,,21/04/2020 05:25,21/04/2020 05:24,21/04/2020 05:27,21/04/2020 05:29,21/04/2020 05:56,21/04/2020 05:59,21/04/2020 05:56,21/04/2020 06:06,21/04/2020 06:20,29.33333333,1227.0,61.13347244,,0,1ª
66,4,88.02919708,21/04/2020,B,571661,2,1,group 33,18,4,700,352.9863,1610,1628.699951,1602.699951,1577.0,1585.0,0.057,1602.699951,,21/04/2020 06:18,21/04/2020 06:16,21/04/2020 06:18,21/04/2020 06:20,21/04/2020 06:47,21/04/2020 06:42,21/04/2020 06:40,21/04/2020 06:55,21/04/2020 07:22,21.15,1524.0,0.0,,0,1ª
67,4,89.34306569,21/04/2020,B,571671,2,1,group 33,14,2,570,330.9769,1658,1635.199951,1595.0,1584.0,1588.400024,0.057,1595.0,,21/04/2020 07:37,21/04/2020 07:42,21/04/2020 07:45,21/04/2020 07:46,21/04/2020 08:13,21/04/2020 08:26,21/04/2020 08:23,21/04/2020 08:32,21/04/2020 08:37,37.81666667,1742.0,262.3788757,338.35,0,1ª
68,4,90.65693431,21/04/2020,D,74641,2,1,group 4,11,4,620,328.6149,1612,1609.5,1593.300049,1580.0,1580.099976,0.346,1593.300049,,21/04/2020 09:42,21/04/2020 09:47,21/04/2020 09:51,,21/04/2020 10:31,21/04/2020 10:15,21/04/2020 10:13,21/04/2020 10:32,21/04/2020 11:05,21.83333333,830.0,0.0,656.5,0,1ª
69,4,91.97080292,21/04/2020,D,74651,2,1,group 4,18,3,750,346.631,1616,1608.400024,1592.900024,1582.0,1584.800049,0.288,1592.900024,,21/04/2020 10:48,21/04/2020 10:45,21/04/2020 10:51,,21/04/2020 11:17,21/04/2020 11:11,21/04/2020 11:08,21/04/2020 11:18,21/04/2020 11:48,16.25,,0.0,493.89,0,1ª
70,4,93.28467153,21/04/2020,D,571701,2,1,group 36,17,4,490,343.5856,1632,1642.0,1624.0,1589.0,1592.0,0.052,1624.0,,21/04/2020 11:35,21/04/2020 11:33,21/04/2020 11:37,,21/04/2020 12:25,21/04/2020 12:10,21/04/2020 12:00,21/04/2020 12:19,21/04/2020 12:40,23.46666667,2509.0,0.0,,0,1ª
71,4,94.59854015,21/04/2020,D,571711,2,1,group 36,16,3,600,342.4431,1622,1614.099976,1598.900024,1578.0,1585.400024,0.059,1598.900024,,21/04/2020 12:37,21/04/2020 12:34,21/04/2020 12:39,,21/04/2020 13:13,21/04/2020 13:04,21/04/2020 12:56,21/04/2020 13:10,21/04/2020 13:41,17.06666667,,81.6374588,29.29,0,1ª
72,4,95.91240876,21/04/2020,D,74671,2,1,group 4,17,4,650,336.3406,1605,1614.300049,1608.300049,1578.0,1586.099976,0.261,1608.300049,,21/04/2020 15:09,21/04/2020 14:51,21/04/2020 14:56,21/04/2020 15:15,21/04/2020 15:35,21/04/2020 15:19,21/04/2020 15:18,21/04/2020 15:29,21/04/2020 16:10,22.26666667,2827.0,0.0,554.49,0,1ª
73,4,97.22627737,21/04/2020,D,571741,2,1,group 4,18,2,860,342.7428,1626,1638.599976,1606.900024,1584.0,1596.099976,0.033,1606.900024,,21/04/2020 15:55,21/04/2020 15:37,21/04/2020 15:41,,21/04/2020 16:21,21/04/2020 15:57,21/04/2020 15:56,21/04/2020 16:28,21/04/2020 16:58,15.35,,0.0,73.73,0,1ª
74,4,98.54014599,21/04/2020,D,74681,2,1,group 4,16,3,700,330.9574,1619,1603.5,1588.699951,1581.0,1580.0,0.268,1588.699951,,21/04/2020 16:33,21/04/2020 16:32,21/04/2020 16:39,,21/04/2020 17:12,21/04/2020 16:59,21/04/2020 16:57,21/04/2020 17:19,21/04/2020 17:46,18.01666667,,0.0,466.62,0,1ª
75,4,99.8540146,21/04/2020,D,571761,2,1,group 78,17,4,690,335.4713,1647,1649.599976,1621.099976,1589.0,1593.599976,0.112,1621.099976,,21/04/2020 18:09,21/04/2020 18:11,21/04/2020 18:16,,21/04/2020 18:47,21/04/2020 18:44,21/04/2020 18:43,21/04/2020 19:04,21/04/2020 19:22,27.56666667,3948.0,0.0,638.32,0,1ª
76,4,101.1678832,21/04/2020,D,571771,2,1,group 78,18,4,680,350.0943,1630,1626.599976,1603.699951,1570.0,1577.400024,0.137,1603.699951,,21/04/2020 19:10,21/04/2020 19:13,21/04/2020 19:19,21/04/2020 19:39,21/04/2020 19:51,21/04/2020 19:41,21/04/2020 19:40,21/04/2020 19:50,21/04/2020 20:22,21.03333333,3794.0,0.0,577.72,0,1ª
77,4,102.4817518,21/04/2020,B,74701,2,1,group 78,16,3,570,340.4179,1647,1617.699951,1590.5,1577.0,1572.699951,0.149,1590.5,,21/04/2020 20:06,21/04/2020 20:06,21/04/2020 20:36,,21/04/2020 20:59,21/04/2020 21:07,21/04/2020 21:07,21/04/2020 21:16,21/04/2020 21:24,58.16666667,,170.7744751,764.57,0,1ª
78,4,103.7956204,21/04/2020,B,571781,2,1,group 78,11,3,470,337.6571,1647,1638.400024,1603.699951,1578.0,1587.699951,0.108,1603.699951,,21/04/2020 21:07,21/04/2020 21:24,21/04/2020 21:28,,21/04/2020 22:02,21/04/2020 21:55,21/04/2020 21:51,21/04/2020 22:04,21/04/2020 22:26,22.48333333,1830.0,0.0,728.21,0,1ª
79,4,105.1094891,21/04/2020,B,74711,2,1,group 78,13,3,760,327.2851,1647,1600.5,1574.699951,1575.0,1581.400024,0.143,1574.699951,,21/04/2020 22:20,21/04/2020 22:25,21/04/2020 22:31,,21/04/2020 23:21,21/04/2020 23:00,21/04/2020 23:00,21/04/2020 23:46,21/04/2020 23:51,29.21666667,,301.7757874,742.35,0,1ª
80,4,106.4233577,21/04/2020,B,74721,2,1,group 78,16,4,620,336.0342,1633,1623.461649,1598.599976,1574.0,1581.699951,,1598.599976,1.49300003,21/04/2020 23:47,21/04/2020 23:52,21/04/2020 23:55,,22/04/2020 00:47,22/04/2020 00:19,22/04/2020 00:18,22/04/2020 00:34,22/04/2020 00:55,23.51666667,242.0,0.0,441.37,0,1ª
81,4,107.7372263,22/04/2020,B,571801,2,1,group 4,14,3,650,324.8862,1639,1629.0,1599.400024,1585.0,1594.699951,0.0207,1599.400024,3.56200004,22/04/2020 01:12,22/04/2020 01:17,22/04/2020 01:21,,22/04/2020 02:08,22/04/2020 01:53,22/04/2020 01:50,22/04/2020 02:42,22/04/2020 03:09,28.06666667,,193.5140839,260.58,0,1ª
82,4,109.0510949,22/04/2020,B,571811,2,1,group 4,13,3,800,322.3005,1612,1588.400024,1616.300049,1576.0,1577.599976,0.268,1616.300049,,22/04/2020 02:55,22/04/2020 02:55,22/04/2020 02:58,22/04/2020 03:09,22/04/2020 03:55,22/04/2020 03:41,22/04/2020 03:40,22/04/2020 03:56,22/04/2020 04:05,41.53333333,,321.9391174,1025.15,0,1ª
83,4,110.3649635,22/04/2020,B,571831,2,1,group 78,14,4,470,338.704,1650,1635.599976,1607.800049,1587.0,1593.0,0.117,1607.800049,,22/04/2020 05:40,22/04/2020 05:38,22/04/2020 05:39,,22/04/2020 06:16,22/04/2020 06:02,22/04/2020 06:01,22/04/2020 06:29,22/04/2020 06:39,22.38333333,645.0,0.0,546.41,0,1ª
84,4,111.6788321,22/04/2020,B,74751,2,1,group 78,13,4,600,,1639,1621.300049,1592.400024,1573.0,1582.0,0.108,1592.400024,,22/04/2020 06:15,22/04/2020 06:17,22/04/2020 06:21,22/04/2020 06:22,,22/04/2020 06:39,22/04/2020 06:38,22/04/2020 10:21,22/04/2020 10:40,17.45,1012.0,0.0,603.98,0,1ª
85,4,112.9927007,22/04/2020,A,571841,2,1,group 78,18,3,760,341.3523,1640,1644.400024,1593.0,1589.0,1589.5,0.11,1593.0,,22/04/2020 08:14,22/04/2020 08:24,22/04/2020 08:39,22/04/2020 08:44,22/04/2020 09:02,22/04/2020 09:05,22/04/2020 09:04,22/04/2020 09:20,22/04/2020 09:40,25.38333333,,229.9400024,726.19,0,1ª
86,4,114.3065693,22/04/2020,A,74751,2,2,group 78,13,4,590,343.0388,1639,1597.0,1566.699951,1576.0,1579.900024,0.108,1566.699951,,22/04/2020 09:31,22/04/2020 09:32,22/04/2020 09:37,22/04/2020 09:53,22/04/2020 10:15,22/04/2020 10:11,22/04/2020 10:09,22/04/2020 10:21,22/04/2020 10:40,32.66666667,,345.9801025,540.35,0,1ª
87,4,115.620438,22/04/2020,A,571861,2,1,group 78,14,3,560,337.6812,1651,1637.0,1601.800049,1577.0,1582.300049,0.115,1601.800049,,22/04/2020 10:35,22/04/2020 10:38,22/04/2020 10:45,22/04/2020 10:51,22/04/2020 11:20,22/04/2020 11:05,22/04/2020 11:03,22/04/2020 11:29,22/04/2020 11:47,18.26666667,2412.0,0.0,555.5,0,1ª
88,4,116.9343066,22/04/2020,A,571871,2,1,group 78,9,4,740,340.6397,1632,1628.699951,1603.0,1572.0,1566.5,0.118,1603.0,,22/04/2020 11:39,22/04/2020 11:47,22/04/2020 11:50,,22/04/2020 12:27,22/04/2020 12:27,22/04/2020 12:25,22/04/2020 12:41,22/04/2020 12:49,35.65,3942.0,0.0,697.91,0,1ª
89,4,118.2481752,22/04/2020,A,74791,2,1,group 79,13,4,430,353.6883,1607,1628.900024,1605.199951,1576.0,1580.5,0.119,1605.199951,,22/04/2020 13:09,22/04/2020 13:11,22/04/2020 13:16,22/04/2020 13:27,22/04/2020 13:44,22/04/2020 13:40,22/04/2020 13:37,22/04/2020 13:49,22/04/2020 14:07,21.71666667,4039.0,0.0,571.66,0,1ª
90,4,119.5620438,22/04/2020,A,571901,2,1,group 87,9,4,790,329.9096,1625,1624.900024,1600.5,1583.0,1581.0,0.0309,1600.5,,22/04/2020 15:20,22/04/2020 15:22,22/04/2020 15:27,22/04/2020 15:36,22/04/2020 15:56,22/04/2020 15:59,22/04/2020 15:50,22/04/2020 16:10,22/04/2020 16:20,23.33333333,,0.0,87.87,0,1ª
91,4,120.8759124,22/04/2020,A,571911,2,1,group 87,13,4,640,345.7011,1603,1646.599976,1617.0,1564.0,1568.300049,0.0186,1617.0,,22/04/2020 16:48,22/04/2020 16:50,22/04/2020 16:55,22/04/2020 16:58,22/04/2020 17:22,22/04/2020 17:29,22/04/2020 17:22,22/04/2020 17:36,22/04/2020 17:41,26.68333333,6981.0,0.0,177.76,0,1ª
92,4,122.189781,22/04/2020,A,571921,2,1,group 87,17,2,500,336.1035,1629,1639.619345,1623.800049,1576.0,1581.900024,,1623.800049,7.59200001,22/04/2020 17:48,22/04/2020 17:50,22/04/2020 17:58,22/04/2020 18:00,22/04/2020 18:27,22/04/2020 18:33,22/04/2020 18:27,22/04/2020 18:49,22/04/2020 18:55,28.33333333,194.0,0.0,190.89,0,1ª
93,4,123.5036496,22/04/2020,A,571931,2,1,group 87,9,4,840,327.3692,1612,1595.099976,1580.099976,1566.0,1570.300049,0.0233,1580.099976,,22/04/2020 18:58,22/04/2020 19:00,22/04/2020 19:05,22/04/2020 19:14,22/04/2020 19:34,22/04/2020 19:40,22/04/2020 19:33,22/04/2020 19:47,22/04/2020 20:04,28.03333333,648.0,145.8556061,252.5,0,1ª
94,4,124.8175182,22/04/2020,D,571961,2,1,group 134,9,4,590,344.1266,1630,1618.900024,1588.300049,1566.0,1567.0,0.0048,1588.300049,,22/04/2020 22:30,22/04/2020 22:36,22/04/2020 22:41,22/04/2020 22:45,22/04/2020 23:25,22/04/2020 23:32,22/04/2020 23:20,22/04/2020 23:39,23/04/2020 00:05,39.13333333,,101.8226395,294.92,0,1ª
95,4,126.1313869,22/04/2020,D,571971,2,1,group 134,16,4,710,332.4975,1614,1620.099976,1593.0,1556.0,1564.0,0.0119,1593.0,,22/04/2020 23:49,22/04/2020 23:42,22/04/2020 23:48,22/04/2020 23:50,23/04/2020 00:25,23/04/2020 00:31,23/04/2020 00:17,23/04/2020 00:55,23/04/2020 01:00,29.43333333,2903.0,0.0,108.07,0,1ª
96,4,127.4452555,23/04/2020,D,571981,2,1,group 134,14,3,610,329.5076,1614,1607.5,1578.0,1553.0,1564.300049,0.0053,1578.0,,23/04/2020 01:31,23/04/2020 01:19,23/04/2020 01:24,23/04/2020 01:27,23/04/2020 02:09,23/04/2020 01:46,23/04/2020 01:38,23/04/2020 01:52,23/04/2020 01:58,13.71666667,976.0,0.0,146.45,0,1ª
97,4,128.7591241,23/04/2020,D,74831,2,1,group 134,9,4,680,337.7297,1616,1579.599976,1548.0,1555.0,1562.0,0.0153,1548.0,,23/04/2020 02:12,23/04/2020 02:11,23/04/2020 02:15,23/04/2020 02:17,23/04/2020 02:50,23/04/2020 02:56,23/04/2020 02:46,23/04/2020 03:00,23/04/2020 03:04,30.91666667,,251.5989533,278.76,0,1ª
98,4,130.0729927,23/04/2020,D,572001,2,1,group 134,16,4,680,344.6235,1617,1621.400024,1588.5,1555.0,1565.599976,0.0126,1588.5,,23/04/2020 03:03,23/04/2020 03:05,23/04/2020 03:10,,23/04/2020 03:51,23/04/2020 03:39,23/04/2020 03:30,23/04/2020 03:51,23/04/2020 03:59,19.58333333,3300.0,0.0,103.02,0,1ª
99,4,131.3868613,23/04/2020,D,572011,2,1,group 134,1,1,700,323.7414,1638,1625.800049,1580.0,1558.0,1572.0,0.0179,1580.0,,23/04/2020 03:59,23/04/2020 03:56,23/04/2020 04:02,23/04/2020 04:09,23/04/2020 04:34,23/04/2020 05:03,23/04/2020 04:17,23/04/2020 05:05,23/04/2020 05:10,14.58333333,,0.0,55.55,0,1ª
100,4,132.7007299,23/04/2020,D,572021,2,1,group 134,17,1,700,328.7564,1640,1626.300049,1575.0,1564.0,1570.0,0.0106,1575.0,,23/04/2020 05:05,23/04/2020 05:08,23/04/2020 05:15,,23/04/2020 05:55,23/04/2020 05:36,23/04/2020 05:31,23/04/2020 05:59,23/04/2020 06:05,16.76666667,,0.0,138.37,0,1ª
101,4,134.0145985,23/04/2020,A,572031,2,1,group 138,11,4,530,,1635,1607.5,1621.199951,1568.0,1621.199951,0.0302,1621.199951,,23/04/2020 08:20,23/04/2020 08:18,23/04/2020 08:25,,,23/04/2020 08:50,23/04/2020 08:48,,,23.88333333,,501.3817139,553.48,0,1ª
102,4,135.3284672,23/04/2020,A,572031,2,2,group 138,11,4,530,339.6866,1635,1621.199951,1597.0,1566.0,1561.099976,0.0302,1597.0,,23/04/2020 08:56,23/04/2020 09:03,23/04/2020 09:13,,23/04/2020 10:36,23/04/2020 10:35,23/04/2020 10:29,,,76.0,1918.0,420.6445007,1005.96,0,1ª
0,5,1.428571429,24/10/2020,D,106041,2,1,group 29,15,4,620,336.6314,1623,1621.699951,1584.900024,1591.0,1599.599976,0.344,1584.900024,453.6000061,24/10/2020 04:38,24/10/2020 04:47,24/10/2020 04:52,24/10/2020 04:55,24/10/2020 05:33,24/10/2020 05:16,24/10/2020 05:15,24/10/2020 05:25,44128.24944,23.1,,257.7773743,815.07,0,1ª
1,5,2.857142857,24/10/2020,D,106061,2,1,group 29,10,3,730,342.5433,1625,1606.5,1583.400024,1580.0,1588.099976,0.291,1583.400024,507.5,24/10/2020 06:13,24/10/2020 06:13,24/10/2020 06:20,24/10/2020 06:22,24/10/2020 06:52,24/10/2020 06:38,24/10/2020 06:37,24/10/2020 06:53,44128.31038,17.78333333,,128.6582336,678.72,0,1ª
2,5,4.285714286,24/10/2020,D,106081,2,1,group 29,2,3,650,341.1055,1619,1604.900024,1585.400024,1580.0,1579.900024,0.245,1585.400024,444.7000122,24/10/2020 07:45,24/10/2020 07:47,24/10/2020 07:53,24/10/2020 07:56,24/10/2020 08:28,24/10/2020 08:23,24/10/2020 08:23,24/10/2020 08:41,44128.37444,29.45,,191.9692383,764.57,0,1ª
3,5,5.714285714,24/10/2020,A,602931,2,1,group 148,14,3,520,338.4887,1626,1622.599976,1595.900024,1566.0,1580.599976,0.0401,1595.900024,,24/10/2020 09:15,24/10/2020 09:38,24/10/2020 09:40,24/10/2020 10:03,24/10/2020 10:16,24/10/2020 10:28,24/10/2020 10:21,24/10/2020 10:35,24/10/2020 10:47,41.26666667,518.0,322.0579529,314.11,0,1ª
4,5,7.142857143,24/10/2020,A,602951,2,1,group 148,11,4,610,324.0621,1615,1609.0,1574.900024,1564.0,1574.300049,0.0357,1574.900024,,24/10/2020 11:43,24/10/2020 11:41,24/10/2020 11:44,24/10/2020 11:46,24/10/2020 12:21,24/10/2020 12:34,24/10/2020 12:25,24/10/2020 12:40,24/10/2020 12:49,40.08333333,579.0,451.4850769,440.36,0,1ª
5,5,8.571428571,24/10/2020,A,106141,2,1,group 148,14,3,520,337.835,1621,1622.099976,1580.199951,1562.0,1569.900024,0.0485,1580.199951,1.98900008,24/10/2020 13:43,24/10/2020 13:56,24/10/2020 14:04,24/10/2020 14:05,24/10/2020 14:34,24/10/2020 14:46,24/10/2020 14:40,24/10/2020 14:53,24/10/2020 14:59,35.9,,351.1611939,284.82,0,1ª
6,5,10.0,24/10/2020,A,603001,2,1,group 145,10,2,680,344.5452,1628,1593.5,1565.699951,1568.0,1582.599976,0.0082,1565.699951,9.30000019,24/10/2020 16:50,24/10/2020 16:53,24/10/2020 16:57,,24/10/2020 17:28,24/10/2020 17:48,24/10/2020 17:41,24/10/2020 17:59,24/10/2020 18:23,44.18333333,,601.4071045,654.48,0,1ª
7,5,11.42857143,24/10/2020,A,603021,2,1,group 145,19,2,490,345.7138,1612,1599.0,1576.400024,1559.0,1565.599976,0.0272,1576.400024,,24/10/2020 19:45,24/10/2020 19:33,24/10/2020 19:38,24/10/2020 19:51,24/10/2020 20:23,24/10/2020 20:16,24/10/2020 20:09,24/10/2020 20:25,24/10/2020 20:33,31.05,,213.5906525,191.9,0,1ª
8,5,12.85714286,24/10/2020,D,603031,2,1,group 145,15,2,500,343.293,1625,1615.900024,1590.400024,1558.0,1570.0,0.0193,1590.400024,,24/10/2020 21:16,24/10/2020 21:10,24/10/2020 21:14,24/10/2020 21:16,24/10/2020 22:32,24/10/2020 22:35,24/10/2020 22:29,24/10/2020 22:41,24/10/2020 22:45,74.71666667,2294.0,605.5546417,669.63,0,1ª
9,5,14.28571429,24/10/2020,D,603051,2,1,group 145,19,3,570,337.8834,1607,1614.400024,1594.300049,1563.0,1579.099976,0.046,1594.300049,,24/10/2020 23:31,24/10/2020 23:34,24/10/2020 23:38,24/10/2020 23:42,25/10/2020 00:12,25/10/2020 00:04,24/10/2020 23:57,25/10/2020 00:12,25/10/2020 00:48,18.75,,51.61384583,,0,1ª
10,5,15.71428571,25/10/2020,D,603061,2,1,group 145,11,3,610,322.8781,1602,1589.800049,1586.199951,1562.0,1574.800049,0.0438,1586.199951,,25/10/2020 00:41,25/10/2020 00:36,25/10/2020 00:40,25/10/2020 00:41,25/10/2020 01:14,25/10/2020 01:15,25/10/2020 01:06,25/10/2020 01:26,25/10/2020 01:43,26.61666667,500.0,181.6773224,121.2,0,1ª
11,5,17.14285714,25/10/2020,D,603091,2,1,group 133,2,3,500,350.5356,1624,1619.900024,1599.099976,1557.0,1571.400024,0.0168,1599.099976,,25/10/2020 04:06,25/10/2020 04:03,25/10/2020 04:07,25/10/2020 04:09,25/10/2020 04:43,25/10/2020 04:35,25/10/2020 04:28,25/10/2020 04:44,25/10/2020 04:55,20.28333333,1506.0,0.0,50.5,0,1ª
12,5,18.57142857,25/10/2020,D,603111,2,1,group 133,10,4,860,318.4408,1612,1589.199951,1578.599976,1557.0,1566.599976,0.0438,1578.599976,,25/10/2020 06:26,25/10/2020 06:34,25/10/2020 06:39,25/10/2020 06:41,25/10/2020 07:16,25/10/2020 07:06,25/10/2020 06:59,25/10/2020 07:16,25/10/2020 07:29,19.61666667,,131.3997498,38.38,0,1ª
13,5,20.0,25/10/2020,C,603121,2,1,group 36,13,3,650,345.0975,1630,1629.5,1599.400024,1590.0,1587.0,0.0298,1599.400024,,25/10/2020 08:06,25/10/2020 08:05,25/10/2020 08:11,25/10/2020 08:24,25/10/2020 08:43,25/10/2020 08:48,25/10/2020 08:37,25/10/2020 08:58,25/10/2020 09:06,26.75,,202.006485,250.48,0,1ª
14,5,21.42857143,25/10/2020,C,603131,2,1,group 133,15,3,480,333.9946,1632,1596.915176,1593.699951,1563.0,1573.5,0.066,1593.699951,,25/10/2020 09:47,25/10/2020 09:50,25/10/2020 09:53,25/10/2020 09:56,25/10/2020 10:45,25/10/2020 10:37,25/10/2020 10:29,25/10/2020 10:44,25/10/2020 11:18,36.7,,182.7842026,,0,1ª
15,5,22.85714286,25/10/2020,C,603151,2,1,group 133,7,1,500,338.9048,1649,1616.699951,1592.0,1560.0,1567.699951,0.053,1592.0,3.93400002,25/10/2020 12:16,25/10/2020 12:14,25/10/2020 12:18,25/10/2020 12:21,25/10/2020 13:11,25/10/2020 13:21,25/10/2020 13:11,25/10/2020 13:27,25/10/2020 13:35,53.0,,307.8257828,239.37,0,1ª
16,5,24.28571429,25/10/2020,C,106341,2,1,group 155,10,4,840,328.3597,1637,1629.300049,1600.199951,1583.0,1586.900024,0.27,1600.199951,300.2000122,25/10/2020 15:07,25/10/2020 15:05,25/10/2020 15:09,25/10/2020 15:13,25/10/2020 16:08,25/10/2020 15:44,25/10/2020 15:43,25/10/2020 15:55,25/10/2020 16:36,33.73333333,873.0,0.0,390.87,1,1ª
17,5,25.71428571,25/10/2020,C,106361,2,1,group 155,14,4,570,340.0916,1632,1627.400024,1600.699951,1579.0,1581.0,0.215,1600.699951,329.7999878,25/10/2020 17:38,25/10/2020 17:40,25/10/2020 17:44,25/10/2020 17:50,25/10/2020 18:21,25/10/2020 18:22,25/10/2020 18:21,25/10/2020 18:32,25/10/2020 18:38,36.93333333,1791.0,0.0,437.33,1,1ª
18,5,27.14285714,25/10/2020,C,603211,2,1,group 155,10,4,690,346.4873,1660,1628.699951,1593.400024,1595.0,1599.300049,0.321,1593.400024,557,25/10/2020 19:11,25/10/2020 19:15,25/10/2020 19:17,25/10/2020 19:26,25/10/2020 20:05,25/10/2020 20:12,25/10/2020 20:11,25/10/2020 20:27,25/10/2020 20:40,53.76666667,,273.6312256,776.69,1,1ª
19,5,28.57142857,25/10/2020,A,603231,2,1,group 155,6,2,600,340.3314,1653,1636.099976,1599.800049,1585.0,1587.5,0.06,1599.800049,502.2999878,25/10/2020 21:27,25/10/2020 21:26,25/10/2020 21:30,25/10/2020 21:37,25/10/2020 22:06,25/10/2020 22:05,25/10/2020 22:05,25/10/2020 22:18,25/10/2020 22:34,35.51666667,,101.5284805,520.15,1,1ª
20,5,30.0,25/10/2020,A,603241,2,1,group 155,19,3,720,331.0309,1645,1630.900024,1600.599976,1583.0,1582.099976,0.285,1600.599976,335.7999878,25/10/2020 22:06,25/10/2020 22:18,25/10/2020 22:22,25/10/2020 22:27,25/10/2020 22:46,25/10/2020 22:55,25/10/2020 22:55,25/10/2020 23:10,25/10/2020 23:25,32.75,733.0,0.0,417.13,1,1ª
21,5,31.42857143,25/10/2020,A,603251,2,1,group 155,15,3,550,338.19,1640,1629.400024,1596.699951,1583.0,1589.5,0.273,1596.699951,318.8999939,25/10/2020 23:14,25/10/2020 23:11,25/10/2020 23:15,25/10/2020 23:20,25/10/2020 23:51,25/10/2020 23:51,25/10/2020 23:50,26/10/2020 00:06,26/10/2020 00:24,35.43333333,,0.0,437.33,1,1ª
22,5,32.85714286,26/10/2020,A,106431,2,1,group 145,6,3,580,344.3942,1619,1632.599976,1608.900024,1575.0,1576.0,0.0172,1608.900024,5.30800009,26/10/2020 01:10,26/10/2020 01:10,26/10/2020 01:16,,26/10/2020 01:48,26/10/2020 01:51,26/10/2020 01:42,26/10/2020 02:13,26/10/2020 02:19,26.01666667,540.0,0.0,52.52,0,1ª
