groups_Categorify,NA_argon,ts_month,TE_groups_Categorify,ts_day,crystal_supergroup_Categorify,CE_TE_groups_Categorify,ts_weekday,argon,place,NA_Unnamed_17,crystal_type_Categorify,super_hero_group_Categorify,TE_crystal_type_Categorify,expected_final_factor_x,chemical_x,first_factor_x,NA_chemical_x,target
20,0,3,87.74687286,5,2,28,3,-0.749631676,1,0,61,5,93.09629384,-0.048373996,15.73333333,-0.367989326,0,0.722619827
20,0,3,88.37960095,5,2,28,3,-0.749955984,1,0,61,4,93.10405483,-0.153034355,15.88333333,-0.335148823,0,0.743178318
20,0,3,87.93392088,5,2,28,3,-0.75028045,1,0,61,4,93.01868031,0.314810496,28.1,1.231604937,0,0.76372225
20,0,4,87.47791273,5,2,28,6,-0.747042865,1,0,61,4,92.89302631,0.314198314,23.33333333,0.538725101,0,0.784931938
20,0,4,88.17137679,5,2,29,6,-0.742536382,1,0,61,4,92.95980065,1.254126467,27.1,0.580958893,0,0.807226946
20,0,4,87.74687286,5,2,28,6,-0.738697549,1,0,61,4,93.09629384,0.208817887,18.78333333,-0.182695924,0,0.827781884
20,0,4,88.37960095,5,2,28,6,-0.742215644,1,0,61,4,93.10405483,0.497620703,17.71666667,-0.977964609,0,0.850964715
20,0,4,87.93392088,5,2,28,6,-0.735197646,1,0,61,4,93.01868031,-0.120637831,12,-0.306870315,0,0.873512254
20,0,4,87.47791273,5,2,28,6,-0.735515075,1,0,61,4,92.89302631,-0.119325173,26.63333333,-0.260585345,0,0.896158855
20,0,4,88.17137679,5,2,29,6,-0.735832651,1,0,42,2,99.68494877,0.76438502,19.96666667,0.630034591,0,0.916329043
20,0,4,87.74687286,5,2,28,6,-0.736150377,1,0,42,2,100.2879066,-0.119137684,16.48333333,0.309309283,0,0.934610595
20,0,4,88.37960095,5,2,28,6,-0.736468251,1,0,42,2,106.0270119,0.040039768,16.93333333,0.509290943,0,0.977003464
20,0,4,87.93392088,5,2,28,6,-0.736786274,1,0,42,2,103.8344341,-0.048559273,14.13333333,0.778461548,0,0.996081687
20,0,4,87.47791273,5,2,28,6,-0.737104446,1,0,42,2,105.4655883,0.31992125,17.33333333,0.66719598,0,1.01747288
20,0,5,88.17137679,5,2,29,1,0.532322961,1,0,61,5,92.95980065,1.488805886,22.91666667,0.344693101,0,1.039838019
20,0,5,87.74687286,5,2,28,1,-0.737422767,1,0,61,5,93.09629384,0.319511777,30.2,0.233275385,0,1.058169711
20,0,5,88.37960095,5,2,28,1,-0.737741238,1,0,61,5,93.10405483,0.185755501,23.2,-0.112767954,0,1.075475205
20,0,5,87.93392088,5,2,28,1,-0.738059858,1,0,61,2,93.01868031,0.038928983,18.03333333,0.065063801,0,1.095286721
20,0,5,87.47791273,5,2,28,1,-0.734880366,1,0,61,2,92.89302631,0.219655321,18.81666667,-0.264149609,0,1.126393186
20,0,5,88.17137679,5,2,29,1,-0.738378629,1,0,61,2,92.95980065,-0.048744553,20.65,0.578114055,0,1.147947572
20,0,5,87.74687286,5,2,28,1,-0.73901662,1,0,61,2,93.09629384,0.39557686,22.11666667,0.423337896,0,1.166280724
20,0,5,88.37960095,5,2,28,1,0.357867716,1,0,61,2,93.10405483,0.395793031,29.13333333,-0.331224469,0,1.181682282
20,0,5,87.93392088,5,2,28,1,-0.739335842,1,0,61,2,93.01868031,0.22198427,18.33333333,0.343444665,0,1.200780607
20,0,5,87.47791273,5,2,28,1,-0.739655214,1,0,61,2,92.89302631,1.272358899,18.56666667,0.897811911,0,-1.910926423
20,0,6,88.17137679,5,2,29,4,-0.739974737,1,0,61,5,92.95980065,0.317874957,13.3,0.10678127,0,-1.618210878
11,0,1,93.09629384,2,3,57,3,2.176295357,1,0,5,2,91.30650225,0.219267396,56.58333333,-2.120393252,0,-1.470647334
11,0,1,93.10405483,2,3,57,3,0.599288138,1,0,5,2,90.59452092,0.826316594,41.3,-0.332462631,0,-1.374386634
11,0,1,93.01868031,2,3,57,3,0.097442213,1,0,5,3,91.26761085,0.134917335,38.43333333,-0.300586426,0,-1.295418224
11,0,1,92.89302631,2,2,57,3,1.385557017,1,0,35,3,108.1337574,-0.424222719,44.28333333,-1.008192131,0,-1.229085316
11,0,1,92.95980065,2,2,57,3,-0.740294411,1,0,49,3,97.53912265,-0.048929837,17.21666667,0.576566263,0,-1.174278704
11,0,1,93.09629384,2,2,57,3,0.795632315,1,0,49,3,97.05248656,0.662021055,29.11666667,0.38695998,0,-1.12377141
11,0,1,93.10405483,2,2,57,3,-0.740614237,1,0,49,3,101.5493832,0.230544602,16.13333333,0.63499852,0,-1.079607164
11,0,1,93.01868031,2,2,57,3,-0.740934214,1,0,49,3,97.71684354,0.134729102,17.63333333,-0.058013111,0,-1.026401934
11,0,1,92.89302631,2,2,57,3,0.187095157,1,0,49,2,99.15990022,-0.049671006,23.11666667,1.036038127,0,-0.990134515
11,0,2,92.95980065,2,2,57,6,0.580699884,1,0,31,2,91.04780667,0.968433225,29.5,0.268117794,0,-0.953080499
11,0,2,93.09629384,2,2,57,6,0.319102412,1,0,31,2,90.77720064,0.193419821,24.01666667,0.859027724,0,-0.900300733
11,0,2,93.10405483,2,2,57,6,1.005136823,1,0,31,2,90.89874419,-0.156631576,41.43333333,-0.751579897,0,-0.870349469
11,0,2,93.01868031,2,2,57,6,0.143964031,1,0,31,2,93.6093324,0.770045908,28.3,0.726682401,0,-0.835905314
11,0,2,92.89302631,2,2,57,6,0.605132332,1,0,62,4,77.98090661,0.046150926,30.65,-0.108277207,0,-0.810070636
11,0,2,92.95980065,2,2,57,6,-0.741254344,1,0,62,4,77.75518022,0.190159761,18.48333333,1.274229337,0,-0.779478851
11,0,2,93.09629384,2,2,57,6,-0.741574625,1,0,62,4,77.91736548,-0.264546051,13.43333333,-0.333701814,0,-0.756803261
11,0,2,93.10405483,2,2,57,6,0.123827456,1,0,62,4,79.54777194,0.308089341,33.01666667,0.586937809,0,-0.72762333
11,0,2,93.01868031,2,2,57,6,-0.741895058,1,0,49,4,97.71684354,0.394712545,18.8,1.598563098,0,-0.706298193
11,0,2,92.89302631,2,2,57,6,-0.750605074,1,0,0,4,92.25570776,-0.106033481,20.71666667,1.068476106,0,-0.685005564
11,0,2,92.95980065,2,2,57,6,-0.750929856,1,1,0,3,91.78348512,0.770715144,27.88333333,0.00674685,1,-0.664316629
11,0,2,93.09629384,2,2,57,6,-0.751254797,1,1,0,3,92.15811175,-0.050226918,1.56666667,0.007116553,0,-0.643901462
11,0,3,93.10405483,2,2,57,0,-0.755493555,1,0,0,3,91.86089555,-0.439592625,21.68333333,0.107155209,0,-0.622918782
11,0,3,93.01868031,2,2,57,0,-0.760418413,1,0,30,3,80.70409096,0.225871222,16.66666667,0.350533447,0,-0.604599336
11,0,3,92.89302631,2,2,57,0,-0.760748049,1,1,30,3,75.49560364,0.581217981,27.88333333,0.008040818,1,-0.585894991
11,0,3,92.95980065,2,2,57,0,0.903218529,1,0,30,3,75.75036464,0.191693399,27.75,-0.481412897,0,-0.551162905
11,0,3,93.09629384,2,2,57,0,-0.761077851,1,0,30,3,81.35881104,0.546915084,17.66666667,0.312159405,0,-0.521344131
11,0,3,93.10405483,2,2,57,0,-0.761407819,1,0,30,4,79.28745046,-0.050597544,10.76666667,-0.178112943,0,-0.504272601
11,0,3,93.01868031,2,2,57,0,-0.761737952,1,0,30,4,80.70409096,0.043928312,14.4,-0.147551453,0,-0.487724526
11,0,3,92.89302631,2,2,57,0,0.312566979,1,0,30,4,75.49560364,0.716724762,24.23333333,-0.103230322,0,-0.470747047
11,0,3,92.95980065,2,2,57,0,-0.762068252,1,0,30,4,75.75036464,0.215391744,15.15,0.222955374,0,-0.454718403
11,0,3,93.09629384,2,2,57,0,-0.762398718,1,0,30,4,81.35881104,0.217328753,10.96666667,0.227233263,0,-0.437800065
11,0,3,93.10405483,2,2,57,0,-0.76272935,1,0,30,4,79.28745046,0.542686909,13.7,0.585113712,0,-0.421349462
11,0,3,93.01868031,2,2,57,0,-0.76306015,1,0,34,4,111.5481079,0.542935087,21.66666667,1.235839388,0,-0.392554331
11,0,3,92.89302631,2,2,57,0,1.180191193,1,0,34,3,111.7255845,-0.433553958,36.88333333,-1.077831817,0,-0.377334126
11,0,3,92.95980065,2,2,57,0,-0.763391116,1,0,34,3,113.8847623,-0.440489965,13.75,-0.027455995,0,-0.361233343
11,0,4,93.09629384,2,2,57,3,-0.287486522,1,0,34,3,114.0922678,-0.550161632,15.81666667,0.160991546,0,-0.345734285
11,0,4,93.10405483,2,2,57,3,-0.764053551,1,0,34,3,112.481734,-0.299372942,16.01666667,-0.06265103,0,-0.331637077
11,0,4,93.01868031,2,2,57,3,1.341667797,1,0,34,3,111.5481079,-0.552666889,41.48333333,-0.793547082,0,-0.316239838
11,0,4,92.89302631,2,2,57,3,-0.76438502,1,0,34,3,111.7255845,-0.228206666,13.13333333,0.10734219,0,-0.302205784
11,0,4,92.95980065,2,3,57,3,0.456538313,1,0,2,5,83.66167562,1.339437853,46.23333333,0.872324164,0,-0.287888105
11,0,4,93.09629384,2,3,57,3,-0.764716658,1,0,2,5,83.83353864,0.47467618,39.11666667,0.316648459,0,-0.273089945
11,0,4,93.10405483,2,3,57,3,0.394280609,1,0,2,4,83.18506815,0.738697549,36.5,-0.444311609,0,-0.259398731
11,0,4,93.01868031,2,3,57,3,0.176396263,1,0,2,4,83.09040466,1.761708861,41.46666667,0.785274307,0,-0.243253071
11,0,5,92.89302631,2,3,57,5,0.823032599,1,0,2,4,85.05743566,0.928885552,35.55,-0.416063162,0,-0.229375321
11,0,5,92.95980065,2,3,57,5,-0.765048463,1,0,2,4,83.66167562,1.176486255,35.18333333,0.490542186,0,-0.210169835
11,0,5,93.09629384,2,2,57,5,-0.765380437,1,0,37,4,88.81657284,-0.132847294,50.91666667,0.653757431,0,-0.191501645
11,0,5,93.10405483,2,2,57,5,-0.76571258,1,0,37,4,86.915487,-0.305652201,35.93333333,0.909100719,0,-0.1775406
11,0,5,93.01868031,2,2,57,5,0.53699712,1,0,43,5,87.57577321,0.311344569,64.3,0.2239269,0,-0.1647878
11,0,5,92.89302631,2,2,57,5,-0.766044892,1,0,43,5,86.86358939,-0.159095164,50.76666667,-0.026161168,0,-0.151331795
11,0,5,92.95980065,2,2,57,5,-0.766377373,1,0,43,5,88.07130165,-0.359128872,54.33333333,0.798423435,0,-0.137553609
11,0,5,93.09629384,2,2,57,5,-0.766710024,1,0,43,5,85.82408292,0.383529325,46.48333333,0.554173378,0,-0.1232644
11,0,5,93.10405483,2,2,57,5,-0.767042844,1,0,43,4,87.51685138,-0.357657634,44.83333333,0.635275212,0,-0.110709141
11,0,6,93.01868031,2,2,57,1,0.268316424,1,0,43,4,87.57577321,-0.225287747,52.96666667,0.785616861,0,-0.097628822
11,0,6,92.89302631,2,3,57,1,0.29917078,1,0,2,4,85.05743566,1.453409786,34.76666667,0.500703573,0,-0.083837198
11,0,6,92.95980065,2,3,57,1,0.140191796,1,0,2,4,83.66167562,0.552666889,37.46666667,0.195339422,0,-0.07026315
11,0,6,93.09629384,2,3,57,1,0.888779996,1,0,2,4,83.83353864,0.758115569,36.71666667,-0.591908743,0,-0.057642188
11,0,6,93.10405483,2,2,57,1,-0.760088942,1,0,0,2,91.86089555,0.756148084,50.06666667,1.34503794,0,-0.043557919
11,0,6,93.01868031,2,2,57,1,0.203032395,1,0,0,2,92.48266456,-0.278874623,48.75,0.340950997,0,-0.030600968
11,0,6,92.89302631,2,2,57,1,1.049749606,1,0,3,2,83.09178277,1.177964351,36.4,-0.235032725,0,0.048003451
11,0,6,92.95980065,2,2,57,1,0.969851722,1,0,16,2,99.41684897,0.733929411,36.31666667,-0.403165079,0,0.060981079
11,0,6,93.09629384,2,2,57,1,0.584853445,1,0,0,2,92.15811175,-0.660589858,25.75,-1.006662128,0,0.080301454
11,0,6,93.10405483,2,2,57,1,0.957222946,1,0,0,2,91.86089555,-0.577339813,38.16666667,-0.646985504,0,0.093338503
11,0,6,93.01868031,2,2,57,1,-0.759759635,1,0,0,2,92.48266456,-0.480713976,18.86666667,0.392554331,0,0.106968236
11,0,6,92.89302631,2,2,57,1,-0.759430494,1,0,0,2,92.25570776,-0.483278992,21.05,-0.031526072,0,0.120450283
11,0,6,92.95980065,2,2,57,1,-0.759101516,1,0,0,2,91.78348512,-0.484680774,27.98333333,0.499042387,0,0.133599904
11,0,6,93.09629384,2,2,57,1,0.356607697,1,0,0,5,92.15811175,-0.4409389,26.1,-0.510729468,0,0.146984768
11,0,6,93.10405483,2,2,57,1,-0.751905156,1,0,32,5,96.59657536,0.397523735,24,1.297403137,0,0.16042251
11,0,6,93.01868031,2,2,57,1,0.530361842,1,0,32,5,97.20144527,-0.272890801,33.35,-0.38096225,0,0.173537432
11,0,7,92.89302631,2,2,57,3,0.330605769,1,0,32,5,97.23559641,0.123452077,21.21666667,0.144341479,0,0.186520937
11,0,7,92.95980065,2,2,57,3,-0.752230573,1,0,3,5,83.5142331,0.937273707,12.71666667,0.749955984,0,0.199759998
11,0,7,93.09629384,2,2,57,3,-0.75255615,1,0,49,5,97.05248656,1.397084273,18.46666667,1.605786359,0,0.215972676
11,0,7,93.10405483,2,2,57,3,0.83479108,1,0,49,2,101.5493832,-0.273886737,66.8,0.068034409,0,0.229375321
11,0,7,93.01868031,2,2,57,3,-0.752881887,1,0,20,2,105.7427277,-0.040780346,22.58333333,0.631961306,0,0.24521511
11,0,7,92.89302631,2,2,57,3,-0.753207784,1,0,20,2,105.8935059,-0.845650261,23.16666667,-0.611824051,0,0.258805698
11,0,7,92.95980065,2,2,57,3,-0.75353384,1,0,20,2,104.0748228,-0.637492254,25.01666667,0.416282959,0,0.276079713
11,0,7,93.09629384,2,2,57,3,-0.753860057,1,0,20,5,105.3848622,-0.274285263,30.33333333,0.191118179,0,0.290500668
11,0,7,93.10405483,2,2,57,3,0.313586368,1,0,20,5,103.3856376,-0.441163435,25.8,-0.264546051,0,0.304434993
11,0,8,93.01868031,2,2,57,6,0.281874013,1,0,20,5,105.7427277,-0.1294624,34.91666667,0.031711099,0,0.318488565
11,0,8,92.89302631,2,2,57,6,-0.754186435,1,0,6,5,92.03736542,0.036892792,33.88333333,2.31839153,0,0.332669091
11,0,8,92.95980065,2,2,57,6,-0.754512973,1,0,6,5,92.93405249,0.245804089,13.18333333,0.49242496,0,0.348027536
11,0,8,93.09629384,2,2,57,6,-0.754839672,1,0,6,3,92.86752385,0.117638073,14.65,0.313790324,0,0.362076028
11,0,8,93.10405483,2,2,57,6,-0.751579897,1,1,0,3,91.86089555,1.10270869,27.88333333,-0.00452867,1,0.376268922
11,0,8,93.01868031,2,2,57,6,1.277997189,1,0,0,3,92.48266456,0.741574625,37,-0.379253654,0,0.390615061
11,0,8,92.89302631,2,2,57,6,0.279474098,1,0,40,3,74.08060812,0.118012926,32.98333333,0.39083039,0,0.409706393
11,0,8,92.95980065,2,2,57,6,-0.755166533,1,0,40,3,72.20161168,-0.702654703,17.46666667,0.068405819,0,0.42466538
11,0,8,93.09629384,2,2,57,6,-0.755820738,1,0,40,3,75.79487518,-0.742536382,14.76666667,-0.231129479,0,0.446565706
11,0,8,93.10405483,2,2,57,6,-0.756148084,1,0,40,3,75.25983199,-0.441388014,16.53333333,0.032636269,0,0.462474058
11,0,8,93.01868031,2,2,57,6,-0.756475591,1,0,73,3,80.85874466,-0.867204002,12.06666667,-1.133016266,0,0.477690725
11,0,9,92.89302631,2,2,57,2,-0.756803261,1,0,3,2,83.09178277,0.118387812,26.66666667,1.015395348,0,0.493839335
11,0,9,92.95980065,2,2,57,2,0.276678258,1,0,0,2,91.78348512,-0.041335809,40.23333333,-0.059125976,0,0.510249725
11,0,9,93.09629384,2,2,57,2,0.355558546,1,0,0,2,92.15811175,0.367566098,19.71666667,0.415623689,0,0.53011699
11,0,9,93.10405483,2,2,57,2,0.363130106,1,0,0,2,91.86089555,-0.042076466,43.73333333,-0.152655932,0,0.546167517
11,0,9,93.01868031,2,2,57,2,0.207659683,1,0,0,3,92.48266456,0.366720037,22.63333333,-0.645021512,0,0.562504519
11,0,9,92.89302631,2,2,57,2,-0.757131094,1,0,15,3,93.906236,1.04531909,4.13333333,-0.020797769,0,0.581217981
11,0,9,92.95980065,2,2,57,2,0.453355445,1,0,15,3,96.4095799,0.890411371,20.68333333,-0.020243008,0,0.597437193
11,0,9,93.09629384,2,2,57,2,-0.757459089,1,0,15,3,95.07665187,0.490777343,16.88333333,0.274484559,0,0.614516123
11,0,9,93.10405483,2,2,57,2,-0.757787248,1,0,15,3,93.70233088,0.211909184,18.26666667,0.394496559,0,0.630309549
11,0,9,93.01868031,2,2,57,2,-0.758115569,1,0,15,3,93.14568672,0.332462631,15.88333333,0.415843405,0,0.647547561
11,0,9,92.89302631,2,2,57,2,-0.758444054,1,0,36,2,99.61003488,0.551413395,17.75,0.948515816,0,0.66374208
11,0,9,92.95980065,2,2,57,2,0.101362453,1,0,36,2,102.5842824,-0.12777107,14.63333333,-0.150008189,0,0.679998893
11,0,10,93.09629384,2,2,57,4,-0.758772703,1,0,3,2,83.17130149,0.192076949,22.01666667,1.069635358,0,0.696623325
11,0,10,93.10405483,2,2,57,4,0.54119924,1,0,3,2,82.78337061,0.378186905,16.96666667,-0.476298321,0,0.712719834
11,0,10,93.01868031,2,2,57,4,-0.967961258,1,0,3,2,81.83803173,0.489367217,16.06666667,1.21834338,0,0.729509062
11,0,10,92.89302631,2,2,57,4,-0.968433225,1,0,3,2,83.09178277,-0.186903737,20.03333333,0.536504001,0,0.747365919
11,0,10,92.95980065,2,2,57,4,0.361443966,1,0,3,2,83.5142331,0.743820866,28.71666667,0.276279206,0,0.767375834
11,0,10,93.09629384,2,2,57,4,-0.968905624,1,0,3,4,83.17130149,0.924522757,15.1,0.536011142,0,0.782199579
11,0,10,93.10405483,2,2,57,4,-1.217528638,1,0,3,4,82.78337061,0.059682464,20.83333333,0.596117591,0,0.800875911
11,0,10,93.01868031,2,2,57,4,-1.341667797,1,0,3,4,81.83803173,0.597173106,14.18333333,0.761407819,0,0.819766261
11,0,10,92.89302631,2,2,57,4,0.336183261,1,0,3,4,83.09178277,0.322995727,26.86666667,-0.3011935,0,0.836277187
11,0,10,92.95980065,2,2,57,4,0.510249725,1,0,3,4,83.5142331,0.808647156,21.46666667,-0.10734219,0,0.855558524
11,0,10,93.09629384,2,2,57,4,-1.342787791,1,0,3,4,83.17130149,0.193611717,10.03333333,-0.230544602,0,0.874702815
11,0,10,93.10405483,2,2,57,4,0.828515864,1,0,0,3,91.86089555,0.254067942,33.53333333,-0.081231714,0,0.893688416
11,0,10,93.01868031,2,2,57,4,0.830723178,1,0,0,3,92.48266456,-0.251900289,27.23333333,-0.508333096,0,0.909523287
11,0,10,92.89302631,2,2,57,4,0.18594684,1,0,3,3,83.09178277,0.817237817,22.21666667,0.03208116,0,0.927136198
11,0,11,92.95980065,2,2,57,0,-1.343911164,1,0,3,3,83.5142331,0.194379443,15.05,0.83035473,0,0.943539894
11,0,11,93.09629384,2,2,57,0,-1.34503794,1,0,3,3,83.17130149,0.607000532,11.4,0.189776491,0,0.980375412
11,0,11,93.10405483,2,2,57,0,-1.346168141,1,0,3,3,82.78337061,0.188627016,14.33333333,0.458817464,0,0.998079818
11,0,11,93.01868031,2,2,57,0,-1.347301791,1,0,12,3,81.77334307,1.34503794,15.45,0.904892769,0,1.014359861
11,0,11,92.89302631,2,2,57,0,-1.348438916,1,0,12,3,78.98672539,0.425108207,14.01666667,0.226649428,0,1.030661066
11,0,11,92.95980065,2,2,57,0,-1.349579538,1,0,12,4,78.50538522,0.797375309,10.33333333,0.190543086,0,1.049749606
11,0,11,93.09629384,2,2,57,0,-1.350723683,1,0,12,4,78.71523342,0.493367657,12.7,0.395360726,0,1.064441168
11,0,11,93.10405483,2,2,57,0,-1.351871375,1,0,12,4,81.54593833,0.18116742,12.85,0.276678258,0,1.08079452
11,0,11,93.01868031,2,2,57,0,-1.353022639,1,0,12,4,81.77334307,0.245018821,13.75,0.279274251,0,1.096515345
11,0,11,92.89302631,2,2,57,0,-1.354177502,1,0,12,4,78.98672539,-0.043557919,11.23333333,-0.329163118,0,1.123118375
11,0,11,92.95980065,2,2,57,0,-1.355335988,1,0,12,4,78.50538522,0.804749383,13.28333333,0.904473733,0,1.141097502
11,0,11,93.09629384,2,2,57,0,1.37316644,1,0,25,4,89.13620647,1.167001664,45.21666667,-0.311140924,0,1.157722503
11,0,11,93.10405483,2,2,57,0,0.798423435,1,0,25,4,88.51472481,0.815438164,26.4,-0.214423845,0,-2.089368404
11,0,11,93.01868031,2,2,57,0,-1.356498123,1,0,25,3,89.07420722,0.056900389,15.5,0.306464176,0,-1.667634051
11,0,11,92.89302631,2,2,57,0,-1.357663934,1,0,59,3,102.5156319,-0.59585392,13.01666667,-0.850202565,0,-1.522696415
11,0,12,92.95980065,2,2,57,2,-1.358833447,1,0,76,3,107.2727365,-0.577597817,14,0.064321331,0,-1.428358046
11,0,12,93.09629384,2,2,57,2,0.277676273,1,0,76,3,102.7548763,-0.184799012,21.3,-0.752881887,0,-1.349579538
11,0,12,93.10405483,2,2,57,2,0.114640431,1,0,42,5,106.0270119,0.883107098,19.38333333,0.85980147,0,-1.280847078
11,0,2,93.01868031,13,2,57,3,-1.360006689,1,0,3,4,81.83803173,-0.043928312,14.16666667,0.313178534,0,-1.226581204
11,0,2,92.89302631,13,2,57,3,-1.361183687,1,0,28,5,93.23119466,-0.079557345,30.88333333,0.78905259,0,-1.180936081
11,0,2,92.95980065,14,3,57,4,0.141700205,1,0,13,4,96.98472424,0.430435229,36.71666667,-0.263555101,0,-1.134352876
11,0,2,93.09629384,14,2,57,4,-1.362364469,1,0,0,2,92.15811175,-0.441612638,16.11666667,-0.419143992,0,-1.096515345
11,0,2,93.10405483,14,2,57,4,0.282274314,1,0,0,2,91.86089555,-1.011266378,41.63333333,-1.053099741,0,-1.05987185
11,0,2,93.01868031,15,2,57,5,-1.363549062,1,0,4,5,93.32418119,-1.175749131,22.55,0.029860922,0,-1.014359861
11,0,2,92.89302631,15,2,57,5,0.48725567,1,0,4,5,93.84261156,-1.104583289,40.26666667,-0.188052466,0,-0.985231505
11,0,2,92.95980065,15,2,57,5,0.241880758,1,0,4,2,93.47660895,-1.269569825,19.48333333,-1.538078492,0,-0.951706928
11,0,2,93.09629384,15,2,57,5,-1.364737494,1,0,4,2,93.88142843,-1.267721358,20.83333333,-1.080200462,0,-0.903636614
11,0,2,93.10405483,15,2,57,5,0.820853094,1,0,8,2,96.81492091,1.034418723,36.46666667,0.199759998,0,-0.87589586
11,0,2,93.01868031,15,2,57,5,-1.340551159,1,0,0,2,92.48266456,-0.728565548,27.9,-0.216941221,0,-0.844517648
11,0,2,92.89302631,16,2,57,6,-1.339437853,1,0,4,5,93.84261156,-1.596191981,14.28333333,-0.451314159,0,-0.820853094
11,0,2,92.95980065,16,2,57,6,-1.338327858,1,0,4,5,93.47660895,-1.48208927,21.05,-0.546915084,0,-0.795632315
11,0,2,93.09629384,16,2,57,6,0.070820444,1,0,4,3,93.88142843,-1.394490493,16.31666667,-0.694224919,0,-0.776094084
11,0,2,93.10405483,16,2,57,6,-1.337221152,1,0,4,3,93.03328294,-1.406313707,10.88333333,-1.499139807,0,-0.75028045
11,0,2,93.01868031,16,2,57,6,-1.313663015,1,0,25,3,89.07420722,0.947154092,16.06666667,0.220043313,0,-0.730453877
11,0,2,92.89302631,16,2,57,6,-1.314702603,1,0,4,3,93.84261156,-1.164125149,18.26666667,-1.291478744,0,-0.710879097
27,0,10,92.95980065,3,2,57,6,0.456766015,1,0,16,5,99.41684897,0.561490539,51.56666667,0.335976316,0,-0.691834472
27,0,10,93.09629384,3,2,57,6,1.473877227,1,0,16,5,100.1932702,-0.429323426,25.16666667,-0.592958985,0,-0.674734605
27,0,10,93.10405483,3,2,57,6,-1.315745041,1,0,16,5,100.3386224,-0.442511578,24.01666667,0.219849309,0,-0.657165975
27,0,10,93.01868031,3,2,57,6,0.724804394,1,0,16,5,101.6879756,-0.600612759,36.86666667,-0.866812023,0,-0.638325262
27,0,10,92.89302631,3,2,57,6,0.72511704,1,0,16,5,100.0558686,-0.609676763,36.86666667,-0.866420311,0,-0.621285619
27,0,10,92.95980065,3,2,57,6,-1.316790346,1,0,16,5,99.41684897,-0.59427363,27.88333333,-0.864856115,1,-0.605932471
27,0,10,93.09629384,3,2,57,6,-1.317838536,1,0,16,5,100.1932702,-0.59322175,27.88333333,-0.865637684,1,-0.589812166
27,0,10,93.10405483,3,2,57,6,0.696022973,1,0,16,5,100.3386224,-0.084581829,39.93333333,0.059682464,0,-0.557446101
27,0,10,93.01868031,3,2,57,6,0.2446263,1,0,16,5,101.6879756,-0.551914585,22.61666667,-0.504749441,0,-0.54119924
27,0,10,92.89302631,3,2,57,6,-1.318889631,1,0,18,5,90.90342783,0.615055607,30.6,0.758115569,0,-0.514094279
27,0,10,92.95980065,3,2,57,6,0.630584603,1,0,18,4,92.53294649,-0.051709504,27.03333333,-0.72605583,0,-0.499753986
27,0,11,93.09629384,3,2,57,2,0.357657634,1,0,18,4,91.3440373,0.048559273,21.61666667,-0.041335809,0,-0.484447011
27,0,11,93.10405483,3,2,57,2,-1.319943648,1,0,18,4,93.15007976,-0.051894843,21.55,0.99062744,0,-0.470285753
27,0,11,93.01868031,3,2,57,2,1.164125149,1,0,18,4,91.56324649,0.699331149,37.9,-0.469594186,0,-0.456538313
27,0,11,92.89302631,3,2,57,2,-1.321000605,1,0,18,4,90.90342783,-0.42976802,14,-0.111644847,0,-0.442062019
27,0,11,92.95980065,3,2,57,2,-1.322060523,1,0,18,4,92.53294649,-0.442736425,14.83333333,-0.227622573,0,-0.429545702
27,0,11,93.09629384,3,2,57,2,0.386530652,1,0,18,4,91.3440373,-0.081231714,26.86666667,-0.400124267,0,-0.400124267
27,0,11,93.10405483,3,2,57,2,0.57322215,1,0,20,5,103.3856376,-0.511929855,48.55,-0.274285263,0,-0.386101465
27,0,11,93.01868031,3,2,57,2,1.110888697,1,0,20,5,105.7427277,-0.442961317,18.8,0.314606409,0,-0.374353704
27,0,11,92.89302631,3,2,57,2,1.664666309,1,0,20,5,105.8935059,-0.215585372,52.4,-0.764053551,0,-0.360601667
27,0,11,92.95980065,3,2,57,2,-1.323123419,1,0,20,5,104.0748228,-0.42999038,30.53333333,-1.007171605,0,-0.348444884
27,0,11,93.09629384,3,2,57,2,1.057603692,1,0,39,5,105.1593094,0.677362056,58.7,-0.140568838,0,-0.335562512
27,0,11,93.10405483,3,2,57,2,0.431325438,1,0,39,4,106.922675,-0.337218418,49.98333333,-0.075838108,0,-0.321560214
27,0,11,93.01868031,3,2,57,2,-1.312626259,1,0,39,4,107.5572232,-0.347193204,40.88333333,-0.075466301,0,-0.310326604
27,0,12,92.89302631,3,2,57,4,1.01747288,1,0,39,4,103.7827524,0.688263554,59.53333333,-0.185564176,0,-0.296746742
27,0,12,92.95980065,3,2,57,4,0.446114524,1,0,39,4,106.5283851,-0.25485677,49.41666667,-0.109960715,0,-0.284878483
27,0,12,93.09629384,3,2,57,4,0.798773201,1,0,39,4,105.1593094,-0.335355653,51.46666667,-0.777107645,0,-0.272293499
27,0,12,93.10405483,3,2,57,4,0.851727855,1,0,39,2,106.922675,0.492896199,51.16666667,-0.304232213,0,-0.260981046
27,0,12,93.01868031,3,2,57,4,0.133035433,1,0,39,2,107.5572232,-0.255251304,45.4,-0.451994169,0,-0.248751554
27,0,12,92.89302631,3,2,57,4,0.464306997,1,0,39,2,103.7827524,-0.443186253,66.31666667,-0.182122635,0,-0.233470574
27,0,12,92.95980065,3,2,57,4,0.446565706,1,0,37,2,86.03624729,0.492189423,40.88333333,-0.399256823,0,-0.215779016
